metagenomic_bases	nonpareil_coverage	preprocessing_id	host_bases	reference_closenees	sequence_id	reads_pre_fastp	reads_post_fastp	bases_pre_fastp	bases_post_fastp	adapter_trimmed_reads	adapter_trimmed_bases	host_reads	singlem_fraction	host_duplicate_fraction	reference_id	sample_id
5448582639	0.873970979015896	PR01523	110157877	Other	EHI01052	39477310	38499204	5921596500	5558740516	6278984	226466491	713461	0.6015	NA	G0001	AFP35
5583815481	0.887236989123105	PR00890	502597656	Same	EHI00616	46111102	43661526	6916665300	6086413137	12005578	567791304	3802632	0.7104	NA	G0002	ABG57
0	0.554474999183871	PR00872	4266199796	Same	EHI00489	30002712	29536890	4500406800	4266199796	4857486	175403189	25313138	0	NA	G0002	ABO45
4383613643	0.713078457381675	PR01422	1168250394	Other	EHI00806	39060992	38195960	5859148800	5551864037	6065592	182824794	7502070	0.29719999999999996	NA	G0025	AAH67
0	0	PR01268	11010130872	Same	EHI00604	82145624	78299046	12321843600	11010130872	19862074	826764055	75816220	0	NA	G0032	OPAU45
4258181797	0.856754294989384	PR01359	16763099	Other	EHI00703	29984464	28961282	4497669600	4274944896	2432104	72191558	87650	0.6354	NA	G0001	AEY25
977987360	0.696925119063825	PR01310	3426275	Other	EHI00674	6923900	6666074	1038585000	981413635	626434	20495580	28684	0.5913	NA	G0001	AEV73
6975762589	0.937221477101027	PR01448	41281940	Same	EHI00761	48811808	47497288	7321771200	7017044529	3801487	112712295	272248	0.7525	NA	G0001	AFU64
3349969716	0.753557737344052	PR02290	846441	Other	EHI01616	23226214	22643510	3483932100	3350816157	1830333	46869189	5289	0.6271	0.046385	G0047	AGO80
3439253710	0.99779674350984	PR01731	198360127	Other	EHI00953	33176258	25669134	4976438700	3637613837	12149912	660405755	1359011	0.8312	NA	G0045	ACE25
2167818665	0.613111180392526	PR03238	1501513978	Same	EHI02494	29311222	27463688	4396683300	3669332643	12023229	506239997	12070991	0.45899999999999996	0.082197	G0014	AAH20
5148843870	0.704675504397837	PR02633	2164406156	Same	EHI01747	50041732	49355832	7506259800	7313250026	3570687	89790934	14292059	0.0535	0.240457	G0071	ADU53
0	0.549158522571409	PR00985	6174464927	Same	EHI00658	43845280	42846992	6576792000	6174464927	7080953	272250522	36319680	0	NA	G0016	ACX32
3338680617	0.814379160383294	PR02475	144054743	Same	EHI01575	24904530	23981090	3735679500	3482735360	4081971	123823036	992949	0.5294	0.359014	G0008	AEV01
0	0	PR01571	6722964149	Same	EHI01028	47969202	46958160	7195380300	6722964149	9439381	344000065	45884210	0	NA	G0002	ABG19
4975435962	0.863874675945289	PR02686	10910854	Same	EHI01990	35366542	34166618	5304981300	4986346816	4969122	148023061	81640	0.6988	0.067248	G0074	AIQ84
0	0.662602118528344	PR01607	4950450889	Same	EHI00980	34865918	34326992	5229887700	4950450889	5789664	204606116	30787316	0	NA	G0008	ABQ03
931852319	0.9321158071326	PR02245	4767386323	Same	EHI01660	50078864	44204062	7511829600	5699238642	25684904	1286381183	35703190	0.044199999999999996	0.209904	G0054	AIJ04
3210536253	0.710690703804697	PR02726	1310904057	Same	EHI02025	32218062	31118038	4832709300	4521440310	5099945	153349301	8867031	0.6133	0.079428	G0002	AEL42
5111588919	0.887458855139317	PR02224	82072269	Same	EHI01339	36033292	35146454	5404993800	5193661188	3060503	83643443	549463	0.7805	0.230574	G0065	AHQ48
4200753878	0.81688567539691	PR01584	1228441916	Same	EHI00888	38354416	37650608	5753162400	5429195794	6426166	230687615	8408581	0.0564	NA	G0008	AB12
3720320594	0.893151637269581	PR00912	366709076	Same	EHI00405	28134944	27784262	4220241600	4087029670	2694090	83551325	2478080	0.7097	NA	G0008	AEL81
5413162385	0.83601960786747	PR02388	486114130	Same	EHI01477	41021396	39828226	6153209400	5899276515	2654390	80197825	3294363	0.7283	0.196927	G0002	AAA90
14899590402	0.993791313547781	PR02518	1025927774	Other	EHI01701	110681274	108200056	16602191100	15925518176	13664101	319552916	6762981	0.7098	0.68218	G0070	AHI56
2953302267	0.763596055719873	PR02284	2231717	Other	EHI01610	20344172	19964590	3051625800	2955533984	1559089	40661021	15147	0.7109000000000001	0.036326	G0047	AAO82
2479040467	0.786366362846178	PR01355	62523707	Other	EHI00672	17844908	17335060	2676736200	2541564174	1942638	65297834	353294	0.6829000000000001	NA	G0001	ABQ95
1271077363	0.873045171005029	PR02586	4968075250	Same	EHI01749	42526110	41925578	6378916500	6239152613	2061190	48548336	33068432	0.8784000000000001	0.226046	G0008	ABW63
1361957203	0.664673160487168	PR01318	177543909	Other	EHI00682	10640864	10411256	1596129600	1539501112	802293	22832145	972352	0.6498999999999999	NA	G0001	AEX14
1604389309	0.691381468939264	PR00843	189567995	Same	EHI00375	13688252	12267744	2053237800	1793957304	1570918	50244514	1270384	0.6926000000000001	NA	G0002	AEL09
2244130451	0.880467564345523	PR01732	860433917	Other	EHI01016	22507596	21670676	3376139400	3104564368	4544037	177739751	5800895	0.47729999999999995	NA	G0045	ACD01
5453300652	0.773481525260236	PR02771	277232729	Other	EHI02160	40057188	39182998	6008578200	5730533381	5190991	155112335	1692118	0.5314	0.109309	G0001	AHB71
2176058227	0.991229970177672	PR02854	1507720704	Other	EHI02125	39623746	28524274	5943561900	3683778931	24925812	1185166113	12029654	0.0683	0.968989	G0031	AGI58
3305144737	0.724035536711796	PR00948	203724449	Same	EHI00369	24471100	24045778	3670665000	3508869186	3022636	104319844	1330016	0.5660000000000001	NA	G0015	AFW26
4745975839	0.793833645511499	PR02731	207115863	Same	EHI02034	35633518	34199534	5345027700	4953091702	5984800	182750857	1452266	0.6323	0.067792	G0002	AAV94
5079936726	0.882650588829467	PR02396	58515074	Same	EHI01497	36242900	34583652	5436435000	5138451800	1921437	54003781	404193	0.7216	0.215274	G0002	ABB64
1469867899	0.772751064493395	PR03001	2274666917	Same	EHI02305	26728662	25757684	4009299300	3744534816	4355452	123647998	15544101	0.6586	0.187536	G0008	AEU13
0	0.638979186911947	PR02017	7041455818	Other	EHI01169	52501290	50183252	7875193500	7041455818	13945767	585999705	45036068	0	NA	G0025	AAD62
4518182817	0.563608176407186	PR03194	502816222	Other	EHI02542	35511816	34478578	5326772400	5020999039	5776914	159680049	3336133	0.7106	0.145956	G0070	AHO58
772919379	0.803002183040096	PR02029	3282756497	Other	EHI01206	28084738	27438716	4212710700	4055675876	2258616	65627258	21384404	0.32799999999999996	NA	G0025	AAD42
0	0.981637691858748	PR01490	7940848832	Other	EHI00838	56422910	53746286	8463436500	7940848832	4447639	160117646	46238776	0	NA	G0011	ACE08
7259837778	0.9612430554965	PR02848	23249409	Other	EHI02113	52945860	50074136	7941879000	7283087187	9273028	316879452	128762	0.6573	0.755114	G0034	AHW91
2669808970	0.913916321242801	PR02259	9184268505	Other	EHI01659	92870794	85932482	13930619100	11854077475	30175261	1352307053	64765984	0.2403	0.161207	G0054	AIH59
0	0.514578168749941	PR00879	5769613240	Same	EHI00534	40527668	39869162	6079150200	5769613240	6265221	227621309	36077410	0	NA	G0002	ABO03
1059872113	0.696679243117147	PR03253	231929660	Other	EHI02531	10034802	9106002	1505220300	1291801773	3328255	120662753	1386801	0.0788	0.464137	G0089	AFF30
7785411097	0.969240717371433	PR02638	1055684369	Same	EHI01774	60836180	59524710	9125427000	8841095466	3557263	91410417	7019343	0.8404	0.353172	G0071	ADU37
0	0	PR01604	5198500414	Same	EHI00958	37383560	36230536	5607534000	5198500414	6728915	248061876	35729810	0	NA	G0008	ABS01
4933362100	0.95280755439438	PR02102	42674539	Same	EHI01296	34249420	33535230	5137413000	4976036639	2096013	57132687	311697	0.9841	0.220198	G0056	AGC96
0	0	PR02654	0	Same	EHI01827	NA	NA	NA	NA	NA	NA	NA	NA	NA	G0002	AAV11
0	0	PR01218	4864578333	Same	EHI00432	36059096	34587034	5408864400	4864578333	8768284	374904883	33499178	0	NA	G0032	ACJ40
6310930301	0.890314915203588	PR00771	318898071	Same	EHI00451	47329814	46270528	7099472100	6629828372	8691437	340822691	2196566	0.664	NA	G0001	ADL90
3377673550	0.916091722155821	PR01044	3236554750	Same	EHI00297	46433338	44914870	6965000700	6614228300	4358073	132244167	21667584	0.4893	NA	G0014	AAH27
2933416746	0.935115130739995	PR02238	6898453612	Same	EHI01645	80069078	74433158	12010361700	9831870358	35657861	1630045003	50636604	0.4224	0.215255	G0054	AII04
0	0	PR01600	5064746435	Same	EHI00936	36484654	35302172	5472698100	5064746435	6574689	245657524	34841130	0	NA	G0008	ADE09
4967002806	0.995785072912108	PR02447	127318305	Same	EHI01498	35247414	34304424	5287112100	5094321111	1993130	55123734	859104	0.8859	0.221347	G0008	AEL49
3201993084	0.6897345992763	PR03090	142233001	Same	EHI02400	24448556	23401984	3667283400	3344226085	5406497	191836783	992031	0.0329	0.06423	G0080	AFH50
0	0.675891892954196	PR01541	4436930302	Same	EHI00889	31250394	30743094	4687559100	4436930302	5383178	183025175	27948796	0	NA	G0002	ABP46
4638262650	0.80845941362977	PR02827	124667844	Other	EHI02190	33762278	32394016	5064341700	4762930494	3552945	101966475	779026	0.6881999999999999	0.107433	G0001	ABM42
3151504025	0.962022918308903	PR02602	77525210	Other	EHI01752	22219412	21734660	3332911800	3229029235	1253456	31017362	502795	0.7835	0.205631	G0039	AGI02
2732467600	0.701661372012793	PR02856	10568165	Other	EHI02137	35914226	21962430	5387133900	2743035765	24859217	1366920871	103611	0.47479999999999994	0.266061	G0031	AGI58
2141564068	0.593575681522721	PR02472	6874197	Same	EHI01572	16930850	16175818	2539627500	2148438265	8006238	310548331	51746	0.059500000000000004	0.218265	G0008	AEV21
3869456895	0.348761461638647	PR03198	167959951	Other	EHI02546	28640382	27726524	4296057300	4037416846	4650312	125808077	1105700	0.5372	0.100382	G0070	AHO74
13228704611	0.86185408848463	PR00808	2648359289	Same	EHI00547	112664056	110458006	16899608400	15877063900	19973683	750350622	17784798	0.48109999999999997	NA	G0001	ADL34
5543136642	0.969662439821374	PR02186	1755371499	Other	EHI01407	50851326	49205696	7627698900	7298508141	3293923	91961900	11261072	0.6677	0.377953	G0062	AGZ80
997005124	0.62200630040391	PR01130	1543459800	Other	EHI00132	25237516	21947748	3785627400	2540464924	17386282	933269960	12213152	0.17980000000000002	NA	G0005	AAW17
0	0	PR01088	888502928	Other	EHI00023	7579344	6807816	1136901600	888502928	3886042	173555855	6316864	0	NA	G0003	AAS22
3274542001	0.615197354770183	PR03135	58109158	Other	EHI02445	23940842	22963512	3591126300	3332651159	3946437	118895234	347376	0.0782	0.093983	G0089	AEZ45
12031838452	0.778340252168111	PR02257	1179840525	Other	EHI01655	98819148	92567944	14822872200	13211678977	22030315	926770491	7973483	0.042300000000000004	0.205335	G0054	AIG75
2128058000	0.820276241323226	PR01061	4523923632	Other	EHI00300	47552730	44859074	7132909500	6651981632	2549352	90174218	25574462	0.6233	NA	G0018	ABU40
0	0.909213579233174	PR01938	2158805957	Same	EHI01181	14948810	14695290	2242321500	2158805957	1531149	51937985	12508650	0	NA	G0054	AIG22
856033676	0.885221467245727	PR02360	6505230546	Other	EHI01563	50906934	49357294	7636040100	7361264222	1530927	66528289	43073108	0.7170000000000001	0.617924	G0005	AAW52
4883102508	0.868776001446449	PR03085	41382295	Other	EHI02362	34338944	33739356	5150841600	4924484803	5024527	140620762	248807	0.6014	0.062581	G0079	ADM65
4727117379	0.796504933916999	PR03204	228396376	Other	EHI02552	35238122	34344834	5285718300	4955513755	7190106	211371127	1524205	1.0036	0.142539	G0070	AHO42
3124555474	0.768282601762467	PR01400	197353647	Other	EHI00735	23203714	22354860	3480557100	3321909121	1253951	32129953	1132758	0.7173	NA	G0001	AFK63
844306180	0.978212364552089	PR00878	5485559980	Same	EHI00533	44286442	43648236	6642966300	6329866160	6476215	231388223	37175376	0.7399	NA	G0002	ABO09
1165415712	0.996781811927131	PR01491	6182544640	Other	EHI00845	53339444	49664760	8000916600	7347960352	4344842	201744165	39201280	0.7925	NA	G0011	ACD17
4188351676	0.743779414806483	PR02336	258081374	Same	EHI01609	30967522	29972734	4645128300	4446433050	1966749	52083840	1673495	0.5351	0.177593	G0015	AFV99
14290818487	0.945320796468195	PR01363	57196276	Other	EHI00728	100368226	96519938	15055233900	14348014763	5194811	135821921	294254	0.7192000000000001	NA	G0001	ABQ93
3425472363	0.676299688051832	PR03096	312042105	Other	EHI02351	26739272	25676492	4010890800	3737514468	4070501	125598108	1787670	0.2766	0.030908	G0081	AFI93
6958381504	0.966856744380807	PR02169	49761328	Other	EHI01369	48263726	47147872	7239558900	7008142832	2616666	68287268	309032	0.8468000000000001	0.248071	G0062	AGZ38
10895078347	0.90653845226757	PR01357	229207892	Other	EHI00701	77485730	75362446	11622859500	11124286239	6263579	188019048	1226186	0.6934999999999999	NA	G0001	AEY21
5964480529	0.967324413349605	PR02098	5501443	Same	EHI01292	40997430	40159986	6149614500	5969981972	2227083	53632051	36686	0.7232999999999999	0.230149	G0056	AGC18
4355774804	0.838492083726195	PR01506	13150411	Other	EHI00294	30296574	29668604	4544486100	4368925215	2610327	92028300	40772	0.8970999999999999	NA	G0033	C1_EXB0020
0	0.796374191160654	PR02022	2933839270	Other	EHI01199	20253786	19764144	3038067900	2933839270	1203941	34196493	15809048	0	NA	G0025	AAD31
0	0	PR01668	4404357398	Same	EHI00937	31474416	30652744	4721162400	4404357398	5488146	205927679	29906326	0	NA	G0032	AAQ43
6876145832	0.479846472067243	PR03375	765507	Other	EHI02642	48190268	46764592	7228540200	6876911339	5338473	143500417	4775	0.5771000000000001	0.043587	G0047	AGP41
0	0	PR01572	5626493446	Same	EHI01029	39769596	39169888	5965439400	5626493446	7263350	260949468	38433896	0	NA	G0002	AA01
2350729420	0.796859796950693	PR01391	838492755	Same	EHI00750	22377182	21787856	3356577300	3189222175	3190039	80881278	5210900	0.191	NA	G0001	AFM63
897567534	0.984952046474779	PR02906	1383965744	Other	EHI02117	21635068	16094316	3245260200	2281533278	9272931	438554836	9677536	0.26839999999999997	0.94202	G0075	AGI41
3678223604	0.701245534252914	PR00931	2021227032	Same	EHI00497	40257994	39468730	6038699100	5699450636	6112350	244500204	13356226	0.5142	NA	G0008	ABQ18
4070643032	0.790965273363592	PR02717	514715809	Same	EHI02003	32648600	31370794	4897290000	4585358841	4273460	125133981	3463016	0.6858	0.081771	G0002	AAA74
1086725401	0.925755342131092	PR02342	6433200035	Other	EHI01534	51421266	50462988	7713189900	7519925436	1856009	58535336	42476670	0.7743000000000001	0.298062	G0005	AAW89
5053684689	0.777469823284952	PR02562	1029042701	Other	EHI01804	41724708	40994866	6258706200	6082727390	2454183	65278838	4913991	0.0013	0.202806	G0001	ACX91
6617523799	0.862623447130433	PR01737	1011725	Other	EHI00995	49497844	46964150	7424676600	6618535524	12093369	462601616	8209	0.6371	NA	G0047	ABE20
3232811907	0.696376615375079	PR03168	1284450447	Other	EHI02415	31744214	30892286	4761632100	4517262354	4269595	119883440	8553850	0.425	0.112097	G0019	AAH23
1925458410	0.795132034342774	PR02554	288593548	Same	EHI01735	16123124	15179660	2418468600	2214051958	2049849	66083504	2043588	0.6759999999999999	0.172037	G0002	AAZ76
0	0	PR01670	4234475664	Same	EHI00944	30589488	29700354	4588423200	4234475664	6323243	231315348	28922676	0	NA	G0032	ACC17
1584653835	0.900816723577064	PR02363	6319007036	Other	EHI01566	54997716	53765394	8249657400	7903660871	5723669	188491358	42099410	0.0533	0.703534	G0005	AAX43
3709388615	0.890619880412952	PR02297	111578	Other	EHI01623	25657010	25052302	3848551500	3709500193	1896946	49617214	752	0.6978	0.057692	G0047	AAP80
2741501491	0.777984604109689	PR02273	1670709	Other	EHI01443	18844420	18447266	2826663000	2743172200	1007861	25134017	10217	0.7086	0.045966	G0047	AAP46
1442812985	0.902072104065646	PR01970	4180238155	Other	EHI01127	44756940	42457266	6713541000	5623051140	20832594	868840995	30838276	0.0753	NA	G0054	AIF70
1147210453	0.966150615666169	PR00862	980834240	Same	EHI00412	14772962	14588792	2215944300	2128044693	1909797	62723558	6614390	0.7959999999999999	NA	G0002	AA17
5285706629	0.865950413506047	PR03340	1047289	Other	EHI02593	37147372	35835716	5572105800	5286753918	3423621	91863464	6208	0.6489	0.030915	G0047	AGO12
706723808	0.7981950695877	PR00982	4716944326	Same	EHI00647	40500328	38117730	6075049200	5423668134	8495017	355467850	30999796	0.2686	NA	G0016	ACX40
3542971797	0.761936371434438	PR03044	803700708	Same	EHI02382	30754006	30168024	4613100900	4346672505	6176562	183642554	5490809	0.6109	0.12874	G0023	ABC99
729877305	0.812645607246446	PR02614	2932713988	Other	EHI01782	25190422	24809858	3778563300	3662591293	2785767	66720489	18980998	0.050199999999999995	0.509641	G0051	AGI64
3214349967	0.781072617955509	PR02320	92440115	Other	EHI01608	22884818	22362270	3432722700	3306790082	1827407	49024225	602663	0.6647	0.190579	G0043	AEU67
3681776071	0.733076109482271	PR02665	1014484	Other	EHI01995	26179558	25157476	3926933700	3682790555	3289133	95394951	5611	0.6526000000000001	0.022943	G0047	AJP38
2478090579	0.952651445468813	PR02851	1158354826	Other	EHI02121	32152928	29522102	4822939200	3636445405	19658180	898504973	8426460	0.1297	0.86303	G0031	AGI59
7582462584	0.919694814916189	PR02335	181674195	Same	EHI01607	53764720	52434404	8064708000	7764136779	3907562	106722960	1179396	0.4874	0.204485	G0015	AFV27
1783262590	0.771917510779645	PR00690	641770627	Same	EHI00077	17069218	16764914	2560382700	2425033217	2710059	94504800	4283760	0.6213000000000001	NA	G0001	ABL45
3279167422	0.548926421061369	PR02300	61394825	Other	EHI01626	23249764	22598198	3487464600	3340562247	1824561	60557002	324603	4e-4	0.092793	G0047	AGO83
3101183225	0.755022046441676	PR02302	2521283	Other	EHI01628	21562942	21017784	3234441300	3103704508	1845700	53741691	13665	0.5001	0.047246	G0047	AAP87
1095970756	0.819810582369102	PR02439	649552723	Same	EHI01484	11999186	11805620	1799877900	1745523479	1057710	25485771	4385897	0.6787000000000001	0.221274	G0008	ACH20
4649086420	0.769444449027665	PR03120	637256248	Other	EHI02456	38005524	36571492	5700828600	5286342668	7382470	209548589	4279456	0.4156	0.110367	G0013	ACP07
4573406593	0.851159786832633	PR02835	128814484	Other	EHI02210	33325916	32041280	4998887400	4702221077	3806282	107055269	805201	0.6766	0.108545	G0001	AHG57
3988361968	0.783214838202395	PR02597	79711632	Same	EHI01771	29289698	27493266	4393454700	4068073600	2216006	64419288	551425	0.11869999999999999	0.288295	G0008	ABB94
0	0	PR02911	32053101	Other	EHI02129	12549896	225286	1882484400	32053101	11582409	710721773	541	0	0.933086	G0033	C2_EXB0076
0	0.936899575250323	PR01961	10997228852	Other	EHI01103	83323972	78797002	12498595800	10997228852	23832318	1043365579	64728310	0	NA	G0054	AIH22
1802030359	0.642153285173713	PR03037	3105519573	Other	EHI02407	35197736	33606508	5279660400	4907549932	5069938	143114823	19884612	0.1084	0.081988	G0019	AAH46
3092901233	0.806183657439497	PR00858	159002522	Same	EHI00406	22591158	22229450	3388673700	3251903755	2588169	87103334	1105954	0.6809999999999999	NA	G0002	AEL64
1317158926	0.79757881600705	PR00886	4741956841	Same	EHI00558	42582248	42029738	6387337200	6059115767	7319113	256863791	32402158	0.7153	NA	G0002	ABZ26
1108581035	0.991550172072879	PR02368	5949247617	Other	EHI01588	51085494	47975888	7662824100	7057828652	6903833	282931467	39862310	0.33520000000000005	0.904586	G0005	AAW84
